,model,subject,verb,entity,entity_cat,sentence,pll_på,pll_med,pll_null,index_
1923,norallm/normistral-7b-warm,Kim,avsluttet,pullover,clothing,"['Kim avsluttet på pulloveren.', 'Kim avsluttet med pulloveren.', 'Kim avsluttet pulloveren.']",43.601806640625,37.921302795410156,39.01148223876953,30
1924,norallm/normistral-7b-warm,Kim,begynte,jakke,clothing,"['Kim begynte på jakken.', 'Kim begynte med jakken.', 'Kim begynte jakken.']",34.29093933105469,35.367218017578125,34.02955627441406,31
1925,norallm/normistral-7b-warm,Kim,startet,jakke,clothing,"['Kim startet på jakken.', 'Kim startet med jakken.', 'Kim startet jakken.']",35.232139587402344,34.57103729248047,33.925743103027344,31
1926,norallm/normistral-7b-warm,Kim,fortsatte,jakke,clothing,"['Kim fortsatte på jakken.', 'Kim fortsatte med jakken.', 'Kim fortsatte jakken.']",35.57014465332031,32.541648864746094,33.982948303222656,31
1927,norallm/normistral-7b-warm,Kim,avsluttet,jakke,clothing,"['Kim avsluttet på jakken.', 'Kim avsluttet med jakken.', 'Kim avsluttet jakken.']",38.510948181152344,32.80181884765625,33.37517547607422,31
1928,norallm/normistral-7b-warm,Kim,begynte,sokk,clothing,"['Kim begynte på sokken.', 'Kim begynte med sokken.', 'Kim begynte sokken.']",34.67237091064453,34.252784729003906,36.00074768066406,32
1929,norallm/normistral-7b-warm,Kim,startet,sokk,clothing,"['Kim startet på sokken.', 'Kim startet med sokken.', 'Kim startet sokken.']",34.88816833496094,34.84197235107422,35.773658752441406,32
1930,norallm/normistral-7b-warm,Kim,fortsatte,sokk,clothing,"['Kim fortsatte på sokken.', 'Kim fortsatte med sokken.', 'Kim fortsatte sokken.']",36.468833923339844,34.78877258300781,34.25860595703125,32
1931,norallm/normistral-7b-warm,Kim,avsluttet,sokk,clothing,"['Kim avsluttet på sokken.', 'Kim avsluttet med sokken.', 'Kim avsluttet sokken.']",38.95713806152344,34.64335632324219,33.15049743652344,32
1932,norallm/normistral-7b-warm,Kim,begynte,lue,clothing,"['Kim begynte på luen.', 'Kim begynte med luen.', 'Kim begynte luen.']",31.31867218017578,32.3612060546875,35.125244140625,33
1933,norallm/normistral-7b-warm,Kim,startet,lue,clothing,"['Kim startet på luen.', 'Kim startet med luen.', 'Kim startet luen.']",32.6363525390625,33.56028747558594,35.126434326171875,33
1934,norallm/normistral-7b-warm,Kim,fortsatte,lue,clothing,"['Kim fortsatte på luen.', 'Kim fortsatte med luen.', 'Kim fortsatte luen.']",35.95654296875,33.90040588378906,36.26014709472656,33
1935,norallm/normistral-7b-warm,Kim,avsluttet,lue,clothing,"['Kim avsluttet på luen.', 'Kim avsluttet med luen.', 'Kim avsluttet luen.']",39.898277282714844,34.08924865722656,34.52288818359375,33
1936,norallm/normistral-7b-warm,Kim,begynte,kappe,clothing,"['Kim begynte på kappen.', 'Kim begynte med kappen.', 'Kim begynte kappen.']",33.724586486816406,34.05974578857422,34.080650329589844,34
1937,norallm/normistral-7b-warm,Kim,startet,kappe,clothing,"['Kim startet på kappen.', 'Kim startet med kappen.', 'Kim startet kappen.']",34.94728088378906,33.470489501953125,33.69139862060547,34
1938,norallm/normistral-7b-warm,Kim,fortsatte,kappe,clothing,"['Kim fortsatte på kappen.', 'Kim fortsatte med kappen.', 'Kim fortsatte kappen.']",36.43028259277344,33.88636016845703,35.89655303955078,34
1939,norallm/normistral-7b-warm,Kim,avsluttet,kappe,clothing,"['Kim avsluttet på kappen.', 'Kim avsluttet med kappen.', 'Kim avsluttet kappen.']",37.472442626953125,32.54021453857422,31.493003845214844,34
1940,norallm/normistral-7b-warm,Kim,begynte,anorakk,clothing,"['Kim begynte på anorakken.', 'Kim begynte med anorakken.', 'Kim begynte anorakken.']",38.95948028564453,37.30616760253906,41.27593231201172,35
1941,norallm/normistral-7b-warm,Kim,startet,anorakk,clothing,"['Kim startet på anorakken.', 'Kim startet med anorakken.', 'Kim startet anorakken.']",40.05304718017578,36.378562927246094,40.40221405029297,35
1942,norallm/normistral-7b-warm,Kim,fortsatte,anorakk,clothing,"['Kim fortsatte på anorakken.', 'Kim fortsatte med anorakken.', 'Kim fortsatte anorakken.']",41.60627746582031,37.95494079589844,40.39323425292969,35
1943,norallm/normistral-7b-warm,Kim,avsluttet,anorakk,clothing,"['Kim avsluttet på anorakken.', 'Kim avsluttet med anorakken.', 'Kim avsluttet anorakken.']",45.728790283203125,37.89021301269531,38.52178955078125,35
1944,norallm/normistral-7b-warm,Kim,begynte,genser,clothing,"['Kim begynte på genseren.', 'Kim begynte med genseren.', 'Kim begynte genseren.']",32.349769592285156,32.819374084472656,35.15863800048828,36
1945,norallm/normistral-7b-warm,Kim,startet,genser,clothing,"['Kim startet på genseren.', 'Kim startet med genseren.', 'Kim startet genseren.']",33.90892791748047,32.816497802734375,34.311676025390625,36
1946,norallm/normistral-7b-warm,Kim,fortsatte,genser,clothing,"['Kim fortsatte på genseren.', 'Kim fortsatte med genseren.', 'Kim fortsatte genseren.']",35.28790283203125,32.6920166015625,35.07019805908203,36
1947,norallm/normistral-7b-warm,Kim,avsluttet,genser,clothing,"['Kim avsluttet på genseren.', 'Kim avsluttet med genseren.', 'Kim avsluttet genseren.']",39.767555236816406,32.94329833984375,33.29364776611328,36
1948,norallm/normistral-7b-warm,Kim,begynte,hanske,clothing,"['Kim begynte på hansken.', 'Kim begynte med hansken.', 'Kim begynte hansken.']",32.9317626953125,31.034141540527344,35.161651611328125,37
1949,norallm/normistral-7b-warm,Kim,startet,hanske,clothing,"['Kim startet på hansken.', 'Kim startet med hansken.', 'Kim startet hansken.']",34.05503845214844,31.133956909179688,34.34314727783203,37
1950,norallm/normistral-7b-warm,Kim,fortsatte,hanske,clothing,"['Kim fortsatte på hansken.', 'Kim fortsatte med hansken.', 'Kim fortsatte hansken.']",35.40864562988281,33.254478454589844,36.53474426269531,37
1951,norallm/normistral-7b-warm,Kim,avsluttet,hanske,clothing,"['Kim avsluttet på hansken.', 'Kim avsluttet med hansken.', 'Kim avsluttet hansken.']",36.82795715332031,33.26171875,30.97710418701172,37
1952,norallm/normistral-7b-warm,Kim,begynte,skjørt,clothing,"['Kim begynte på skjørtet.', 'Kim begynte med skjørtet.', 'Kim begynte skjørtet.']",32.883331298828125,30.538101196289062,33.32891082763672,38
1953,norallm/normistral-7b-warm,Kim,startet,skjørt,clothing,"['Kim startet på skjørtet.', 'Kim startet med skjørtet.', 'Kim startet skjørtet.']",34.31017303466797,33.8863525390625,33.86199188232422,38
1954,norallm/normistral-7b-warm,Kim,fortsatte,skjørt,clothing,"['Kim fortsatte på skjørtet.', 'Kim fortsatte med skjørtet.', 'Kim fortsatte skjørtet.']",36.89555358886719,33.235069274902344,35.368812561035156,38
1955,norallm/normistral-7b-warm,Kim,avsluttet,skjørt,clothing,"['Kim avsluttet på skjørtet.', 'Kim avsluttet med skjørtet.', 'Kim avsluttet skjørtet.']",39.30078125,34.028038024902344,33.617759704589844,38
1956,norallm/normistral-7b-warm,Kim,begynte,bukse,clothing,"['Kim begynte på buksen.', 'Kim begynte med buksen.', 'Kim begynte buksen.']",35.1939697265625,32.98230743408203,35.01869201660156,39
1957,norallm/normistral-7b-warm,Kim,startet,bukse,clothing,"['Kim startet på buksen.', 'Kim startet med buksen.', 'Kim startet buksen.']",35.29132080078125,34.134788513183594,35.57836151123047,39
1958,norallm/normistral-7b-warm,Kim,fortsatte,bukse,clothing,"['Kim fortsatte på buksen.', 'Kim fortsatte med buksen.', 'Kim fortsatte buksen.']",37.1937255859375,34.58502960205078,37.68310546875,39
1959,norallm/normistral-7b-warm,Kim,avsluttet,bukse,clothing,"['Kim avsluttet på buksen.', 'Kim avsluttet med buksen.', 'Kim avsluttet buksen.']",39.70265197753906,35.02155303955078,35.00813293457031,39
1960,norallm/normistral-7b-warm,Kim,begynte,kjole,clothing,"['Kim begynte på kjolen.', 'Kim begynte med kjolen.', 'Kim begynte kjolen.']",32.030792236328125,30.022323608398438,33.17265319824219,40
1961,norallm/normistral-7b-warm,Kim,startet,kjole,clothing,"['Kim startet på kjolen.', 'Kim startet med kjolen.', 'Kim startet kjolen.']",34.00932312011719,31.042144775390625,33.08843231201172,40
1962,norallm/normistral-7b-warm,Kim,fortsatte,kjole,clothing,"['Kim fortsatte på kjolen.', 'Kim fortsatte med kjolen.', 'Kim fortsatte kjolen.']",34.639366149902344,32.73798370361328,34.048301696777344,40
1963,norallm/normistral-7b-warm,Kim,avsluttet,kjole,clothing,"['Kim avsluttet på kjolen.', 'Kim avsluttet med kjolen.', 'Kim avsluttet kjolen.']",37.585548400878906,33.24639892578125,33.72443389892578,40
1964,norallm/normistral-7b-warm,Kim,begynte,klær,clothing,"['Kim begynte på klærne.', 'Kim begynte med klærne.', 'Kim begynte klærne.']",32.33721923828125,29.60125732421875,32.99940490722656,41
1965,norallm/normistral-7b-warm,Kim,startet,klær,clothing,"['Kim startet på klærne.', 'Kim startet med klærne.', 'Kim startet klærne.']",34.139442443847656,31.917434692382812,32.844398498535156,41
1966,norallm/normistral-7b-warm,Kim,fortsatte,klær,clothing,"['Kim fortsatte på klærne.', 'Kim fortsatte med klærne.', 'Kim fortsatte klærne.']",36.15644073486328,33.52082824707031,34.216522216796875,41
1967,norallm/normistral-7b-warm,Kim,avsluttet,klær,clothing,"['Kim avsluttet på klærne.', 'Kim avsluttet med klærne.', 'Kim avsluttet klærne.']",38.988731384277344,33.859283447265625,32.727386474609375,41
1968,norallm/normistral-7b-warm,Kim,begynte,kostyme,clothing,"['Kim begynte på kostymet.', 'Kim begynte med kostymet.', 'Kim begynte kostymet.']",35.10188293457031,33.78721618652344,35.79480743408203,42
1969,norallm/normistral-7b-warm,Kim,startet,kostyme,clothing,"['Kim startet på kostymet.', 'Kim startet med kostymet.', 'Kim startet kostymet.']",36.50615692138672,34.168312072753906,36.85211181640625,42
1970,norallm/normistral-7b-warm,Kim,fortsatte,kostyme,clothing,"['Kim fortsatte på kostymet.', 'Kim fortsatte med kostymet.', 'Kim fortsatte kostymet.']",37.851776123046875,35.60051727294922,34.67400360107422,42
1971,norallm/normistral-7b-warm,Kim,avsluttet,kostyme,clothing,"['Kim avsluttet på kostymet.', 'Kim avsluttet med kostymet.', 'Kim avsluttet kostymet.']",41.24676513671875,35.47728729248047,35.335479736328125,42
1972,norallm/normistral-7b-warm,Kim,begynte,belte,clothing,"['Kim begynte på beltet.', 'Kim begynte med beltet.', 'Kim begynte beltet.']",32.711944580078125,33.034149169921875,34.46769714355469,43
1973,norallm/normistral-7b-warm,Kim,startet,belte,clothing,"['Kim startet på beltet.', 'Kim startet med beltet.', 'Kim startet beltet.']",34.317962646484375,32.721221923828125,34.345977783203125,43
1974,norallm/normistral-7b-warm,Kim,fortsatte,belte,clothing,"['Kim fortsatte på beltet.', 'Kim fortsatte med beltet.', 'Kim fortsatte beltet.']",36.068756103515625,33.95542907714844,34.27666473388672,43
1975,norallm/normistral-7b-warm,Kim,avsluttet,belte,clothing,"['Kim avsluttet på beltet.', 'Kim avsluttet med beltet.', 'Kim avsluttet beltet.']",38.34730529785156,33.8026123046875,32.366783142089844,43
1976,norallm/normistral-7b-warm,Kim,begynte,skjerf,clothing,"['Kim begynte på skjerfet.', 'Kim begynte med skjerfet.', 'Kim begynte skjerfet.']",32.144989013671875,32.773948669433594,33.032920837402344,44
1977,norallm/normistral-7b-warm,Kim,startet,skjerf,clothing,"['Kim startet på skjerfet.', 'Kim startet med skjerfet.', 'Kim startet skjerfet.']",34.166664123535156,32.616920471191406,34.0504150390625,44
1978,norallm/normistral-7b-warm,Kim,fortsatte,skjerf,clothing,"['Kim fortsatte på skjerfet.', 'Kim fortsatte med skjerfet.', 'Kim fortsatte skjerfet.']",36.344024658203125,34.139251708984375,35.57569122314453,44
1979,norallm/normistral-7b-warm,Kim,avsluttet,skjerf,clothing,"['Kim avsluttet på skjerfet.', 'Kim avsluttet med skjerfet.', 'Kim avsluttet skjerfet.']",37.01532745361328,32.96984100341797,33.10205078125,44
1980,norallm/normistral-7b-warm,Kim,begynte,dukke,everyday objects,"['Kim begynte på dukken.', 'Kim begynte med dukken.', 'Kim begynte dukken.']",35.132530212402344,35.83916473388672,34.532470703125,45
1981,norallm/normistral-7b-warm,Kim,startet,dukke,everyday objects,"['Kim startet på dukken.', 'Kim startet med dukken.', 'Kim startet dukken.']",36.286216735839844,37.41338348388672,33.248779296875,45
1982,norallm/normistral-7b-warm,Kim,fortsatte,dukke,everyday objects,"['Kim fortsatte på dukken.', 'Kim fortsatte med dukken.', 'Kim fortsatte dukken.']",36.97480010986328,35.329010009765625,34.05780029296875,45
1983,norallm/normistral-7b-warm,Kim,avsluttet,dukke,everyday objects,"['Kim avsluttet på dukken.', 'Kim avsluttet med dukken.', 'Kim avsluttet dukken.']",40.36022186279297,33.74821472167969,32.302093505859375,45
1984,norallm/normistral-7b-warm,Kim,begynte,gardin,everyday objects,"['Kim begynte på gardinen.', 'Kim begynte med gardinen.', 'Kim begynte gardinen.']",35.1116943359375,37.08021545410156,38.444793701171875,46
1985,norallm/normistral-7b-warm,Kim,startet,gardin,everyday objects,"['Kim startet på gardinen.', 'Kim startet med gardinen.', 'Kim startet gardinen.']",37.41607666015625,38.24717712402344,35.92695617675781,46
1986,norallm/normistral-7b-warm,Kim,fortsatte,gardin,everyday objects,"['Kim fortsatte på gardinen.', 'Kim fortsatte med gardinen.', 'Kim fortsatte gardinen.']",38.193359375,39.1907958984375,37.37188720703125,46
1987,norallm/normistral-7b-warm,Kim,avsluttet,gardin,everyday objects,"['Kim avsluttet på gardinen.', 'Kim avsluttet med gardinen.', 'Kim avsluttet gardinen.']",40.841285705566406,37.2724609375,34.32221221923828,46
1988,norallm/normistral-7b-warm,Kim,begynte,juvel,everyday objects,"['Kim begynte på juvelen.', 'Kim begynte med juvelen.', 'Kim begynte juvelen.']",36.279693603515625,37.51383972167969,39.127471923828125,47
1989,norallm/normistral-7b-warm,Kim,startet,juvel,everyday objects,"['Kim startet på juvelen.', 'Kim startet med juvelen.', 'Kim startet juvelen.']",37.165977478027344,36.469749450683594,35.88007354736328,47
1990,norallm/normistral-7b-warm,Kim,fortsatte,juvel,everyday objects,"['Kim fortsatte på juvelen.', 'Kim fortsatte med juvelen.', 'Kim fortsatte juvelen.']",40.06591033935547,35.957908630371094,37.48816680908203,47
1991,norallm/normistral-7b-warm,Kim,avsluttet,juvel,everyday objects,"['Kim avsluttet på juvelen.', 'Kim avsluttet med juvelen.', 'Kim avsluttet juvelen.']",41.140342712402344,34.212181091308594,36.92023468017578,47
1992,norallm/normistral-7b-warm,Kim,begynte,ring,everyday objects,"['Kim begynte på ringen.', 'Kim begynte med ringen.', 'Kim begynte ringen.']",30.66956329345703,31.789093017578125,31.92852783203125,48
1993,norallm/normistral-7b-warm,Kim,startet,ring,everyday objects,"['Kim startet på ringen.', 'Kim startet med ringen.', 'Kim startet ringen.']",30.952957153320312,32.81892395019531,30.86798858642578,48
1994,norallm/normistral-7b-warm,Kim,fortsatte,ring,everyday objects,"['Kim fortsatte på ringen.', 'Kim fortsatte med ringen.', 'Kim fortsatte ringen.']",34.34840393066406,33.770362854003906,33.48988342285156,48
1995,norallm/normistral-7b-warm,Kim,avsluttet,ring,everyday objects,"['Kim avsluttet på ringen.', 'Kim avsluttet med ringen.', 'Kim avsluttet ringen.']",36.15119934082031,33.72227478027344,30.600616455078125,48
1996,norallm/normistral-7b-warm,Kim,begynte,amulett,everyday objects,"['Kim begynte på amuletten.', 'Kim begynte med amuletten.', 'Kim begynte amuletten.']",36.64136505126953,39.12957000732422,34.56463623046875,49
1997,norallm/normistral-7b-warm,Kim,startet,amulett,everyday objects,"['Kim startet på amuletten.', 'Kim startet med amuletten.', 'Kim startet amuletten.']",37.65992736816406,35.80493927001953,35.38197326660156,49
1998,norallm/normistral-7b-warm,Kim,fortsatte,amulett,everyday objects,"['Kim fortsatte på amuletten.', 'Kim fortsatte med amuletten.', 'Kim fortsatte amuletten.']",38.46058654785156,35.169090270996094,37.329261779785156,49
1999,norallm/normistral-7b-warm,Kim,avsluttet,amulett,everyday objects,"['Kim avsluttet på amuletten.', 'Kim avsluttet med amuletten.', 'Kim avsluttet amuletten.']",41.690101623535156,34.207366943359375,34.434906005859375,49
2000,norallm/normistral-7b-warm,Kim,begynte,medalje,everyday objects,"['Kim begynte på medaljen.', 'Kim begynte med medaljen.', 'Kim begynte medaljen.']",34.136863708496094,34.518760681152344,39.241844177246094,50
2001,norallm/normistral-7b-warm,Kim,startet,medalje,everyday objects,"['Kim startet på medaljen.', 'Kim startet med medaljen.', 'Kim startet medaljen.']",35.51232147216797,35.033836364746094,39.482017517089844,50
2002,norallm/normistral-7b-warm,Kim,fortsatte,medalje,everyday objects,"['Kim fortsatte på medaljen.', 'Kim fortsatte med medaljen.', 'Kim fortsatte medaljen.']",38.644569396972656,38.443687438964844,40.17658233642578,50
2003,norallm/normistral-7b-warm,Kim,avsluttet,medalje,everyday objects,"['Kim avsluttet på medaljen.', 'Kim avsluttet med medaljen.', 'Kim avsluttet medaljen.']",39.490089416503906,33.955718994140625,34.85228729248047,50
2004,norallm/normistral-7b-warm,Kim,begynte,brosje,everyday objects,"['Kim begynte på brosjen.', 'Kim begynte med brosjen.', 'Kim begynte brosjen.']",36.953369140625,36.34880065917969,36.93794250488281,51
2005,norallm/normistral-7b-warm,Kim,startet,brosje,everyday objects,"['Kim startet på brosjen.', 'Kim startet med brosjen.', 'Kim startet brosjen.']",39.27232360839844,36.20100402832031,37.03705596923828,51
2006,norallm/normistral-7b-warm,Kim,fortsatte,brosje,everyday objects,"['Kim fortsatte på brosjen.', 'Kim fortsatte med brosjen.', 'Kim fortsatte brosjen.']",39.36457061767578,34.92643737792969,35.786834716796875,51
2007,norallm/normistral-7b-warm,Kim,avsluttet,brosje,everyday objects,"['Kim avsluttet på brosjen.', 'Kim avsluttet med brosjen.', 'Kim avsluttet brosjen.']",41.38703155517578,35.08766174316406,36.81227111816406,51
2008,norallm/normistral-7b-warm,Kim,begynte,tiara,everyday objects,"['Kim begynte på tiaraen.', 'Kim begynte med tiaraen.', 'Kim begynte tiaraen.']",36.857452392578125,35.72600555419922,37.83641052246094,52
2009,norallm/normistral-7b-warm,Kim,startet,tiara,everyday objects,"['Kim startet på tiaraen.', 'Kim startet med tiaraen.', 'Kim startet tiaraen.']",39.13544464111328,36.42230224609375,38.993194580078125,52
2010,norallm/normistral-7b-warm,Kim,fortsatte,tiara,everyday objects,"['Kim fortsatte på tiaraen.', 'Kim fortsatte med tiaraen.', 'Kim fortsatte tiaraen.']",39.673492431640625,36.723602294921875,38.67774963378906,52
2011,norallm/normistral-7b-warm,Kim,avsluttet,tiara,everyday objects,"['Kim avsluttet på tiaraen.', 'Kim avsluttet med tiaraen.', 'Kim avsluttet tiaraen.']",41.443824768066406,34.65962219238281,35.715126037597656,52
2012,norallm/normistral-7b-warm,Kim,begynte,diamant,everyday objects,"['Kim begynte på diamanten.', 'Kim begynte med diamanten.', 'Kim begynte diamanten.']",34.900177001953125,36.540016174316406,37.49140930175781,53
2013,norallm/normistral-7b-warm,Kim,startet,diamant,everyday objects,"['Kim startet på diamanten.', 'Kim startet med diamanten.', 'Kim startet diamanten.']",34.38249206542969,35.09441375732422,35.71516418457031,53
2014,norallm/normistral-7b-warm,Kim,fortsatte,diamant,everyday objects,"['Kim fortsatte på diamanten.', 'Kim fortsatte med diamanten.', 'Kim fortsatte diamanten.']",37.12464904785156,37.10728454589844,37.42292022705078,53
2015,norallm/normistral-7b-warm,Kim,avsluttet,diamant,everyday objects,"['Kim avsluttet på diamanten.', 'Kim avsluttet med diamanten.', 'Kim avsluttet diamanten.']",37.402854919433594,35.257171630859375,36.43402862548828,53
2016,norallm/normistral-7b-warm,Kim,begynte,kjede,everyday objects,"['Kim begynte på kjeden.', 'Kim begynte med kjeden.', 'Kim begynte kjeden.']",33.051536560058594,33.891868591308594,32.51750183105469,54
2017,norallm/normistral-7b-warm,Kim,startet,kjede,everyday objects,"['Kim startet på kjeden.', 'Kim startet med kjeden.', 'Kim startet kjeden.']",33.61712646484375,33.03912353515625,30.301292419433594,54
2018,norallm/normistral-7b-warm,Kim,fortsatte,kjede,everyday objects,"['Kim fortsatte på kjeden.', 'Kim fortsatte med kjeden.', 'Kim fortsatte kjeden.']",36.74602508544922,36.229164123535156,33.483680725097656,54
2019,norallm/normistral-7b-warm,Kim,avsluttet,kjede,everyday objects,"['Kim avsluttet på kjeden.', 'Kim avsluttet med kjeden.', 'Kim avsluttet kjeden.']",38.265663146972656,37.56695556640625,32.791893005371094,54
2020,norallm/normistral-7b-warm,Kim,begynte,veske,everyday objects,"['Kim begynte på vesken.', 'Kim begynte med vesken.', 'Kim begynte vesken.']",32.62266540527344,31.34758758544922,32.205177307128906,55
2021,norallm/normistral-7b-warm,Kim,startet,veske,everyday objects,"['Kim startet på vesken.', 'Kim startet med vesken.', 'Kim startet vesken.']",33.01536560058594,31.52862548828125,31.437225341796875,55
2022,norallm/normistral-7b-warm,Kim,fortsatte,veske,everyday objects,"['Kim fortsatte på vesken.', 'Kim fortsatte med vesken.', 'Kim fortsatte vesken.']",36.43981170654297,34.65758514404297,34.68684387207031,55
2023,norallm/normistral-7b-warm,Kim,avsluttet,veske,everyday objects,"['Kim avsluttet på vesken.', 'Kim avsluttet med vesken.', 'Kim avsluttet vesken.']",39.63836669921875,35.29821014404297,34.58281707763672,55
2024,norallm/normistral-7b-warm,Kim,begynte,bamse,everyday objects,"['Kim begynte på bamsen.', 'Kim begynte med bamsen.', 'Kim begynte bamsen.']",35.94853973388672,34.86039733886719,36.826087951660156,56
2025,norallm/normistral-7b-warm,Kim,startet,bamse,everyday objects,"['Kim startet på bamsen.', 'Kim startet med bamsen.', 'Kim startet bamsen.']",36.483192443847656,35.66548156738281,36.14036560058594,56
2026,norallm/normistral-7b-warm,Kim,fortsatte,bamse,everyday objects,"['Kim fortsatte på bamsen.', 'Kim fortsatte med bamsen.', 'Kim fortsatte bamsen.']",38.12957000732422,36.55852508544922,37.50212097167969,56
2027,norallm/normistral-7b-warm,Kim,avsluttet,bamse,everyday objects,"['Kim avsluttet på bamsen.', 'Kim avsluttet med bamsen.', 'Kim avsluttet bamsen.']",40.05738830566406,35.40776824951172,36.47704315185547,56
2028,norallm/normistral-7b-warm,Kim,begynte,ball,everyday objects,"['Kim begynte på ballen.', 'Kim begynte med ballen.', 'Kim begynte ballen.']",29.370223999023438,28.57347869873047,29.832015991210938,57
2029,norallm/normistral-7b-warm,Kim,startet,ball,everyday objects,"['Kim startet på ballen.', 'Kim startet med ballen.', 'Kim startet ballen.']",30.466575622558594,29.92224884033203,28.975448608398438,57
2030,norallm/normistral-7b-warm,Kim,fortsatte,ball,everyday objects,"['Kim fortsatte på ballen.', 'Kim fortsatte med ballen.', 'Kim fortsatte ballen.']",31.51612091064453,30.51978302001953,31.44976043701172,57
2031,norallm/normistral-7b-warm,Kim,avsluttet,ball,everyday objects,"['Kim avsluttet på ballen.', 'Kim avsluttet med ballen.', 'Kim avsluttet ballen.']",32.943359375,31.127830505371094,30.27788543701172,57
2032,norallm/normistral-7b-warm,Kim,begynte,robot,everyday objects,"['Kim begynte på roboten.', 'Kim begynte med roboten.', 'Kim begynte roboten.']",32.980247497558594,34.97552490234375,34.231727600097656,58
2033,norallm/normistral-7b-warm,Kim,startet,robot,everyday objects,"['Kim startet på roboten.', 'Kim startet med roboten.', 'Kim startet roboten.']",34.08009338378906,34.68317413330078,30.68024444580078,58
2034,norallm/normistral-7b-warm,Kim,fortsatte,robot,everyday objects,"['Kim fortsatte på roboten.', 'Kim fortsatte med roboten.', 'Kim fortsatte roboten.']",35.852264404296875,34.864723205566406,33.789512634277344,58
2035,norallm/normistral-7b-warm,Kim,avsluttet,robot,everyday objects,"['Kim avsluttet på roboten.', 'Kim avsluttet med roboten.', 'Kim avsluttet roboten.']",36.447662353515625,33.57545471191406,32.36345672607422,58
2036,norallm/normistral-7b-warm,Kim,begynte,lego,everyday objects,"['Kim begynte på legoen.', 'Kim begynte med legoen.', 'Kim begynte legoen.']",37.956077575683594,35.974708557128906,39.057289123535156,59
2037,norallm/normistral-7b-warm,Kim,startet,lego,everyday objects,"['Kim startet på legoen.', 'Kim startet med legoen.', 'Kim startet legoen.']",37.16632843017578,35.909637451171875,35.24756622314453,59
2038,norallm/normistral-7b-warm,Kim,fortsatte,lego,everyday objects,"['Kim fortsatte på legoen.', 'Kim fortsatte med legoen.', 'Kim fortsatte legoen.']",40.20886993408203,37.368621826171875,39.60717010498047,59
2039,norallm/normistral-7b-warm,Kim,avsluttet,lego,everyday objects,"['Kim avsluttet på legoen.', 'Kim avsluttet med legoen.', 'Kim avsluttet legoen.']",41.90105438232422,38.3109130859375,37.53135681152344,59
2040,norallm/normistral-7b-warm,Kim,begynte,skulptur,construction/housing,"['Kim begynte på skulpturen.', 'Kim begynte med skulpturen.', 'Kim begynte skulpturen.']",35.7994384765625,35.474639892578125,33.956138610839844,60
2041,norallm/normistral-7b-warm,Kim,startet,skulptur,construction/housing,"['Kim startet på skulpturen.', 'Kim startet med skulpturen.', 'Kim startet skulpturen.']",36.2005615234375,35.789344787597656,33.468101501464844,60
2042,norallm/normistral-7b-warm,Kim,fortsatte,skulptur,construction/housing,"['Kim fortsatte på skulpturen.', 'Kim fortsatte med skulpturen.', 'Kim fortsatte skulpturen.']",36.17021942138672,35.83543395996094,34.825775146484375,60
2043,norallm/normistral-7b-warm,Kim,avsluttet,skulptur,construction/housing,"['Kim avsluttet på skulpturen.', 'Kim avsluttet med skulpturen.', 'Kim avsluttet skulpturen.']",39.771636962890625,35.87251281738281,34.94322204589844,60
2044,norallm/normistral-7b-warm,Kim,begynte,statue,construction/housing,"['Kim begynte på statueen.', 'Kim begynte med statueen.', 'Kim begynte statueen.']",46.816383361816406,44.1846923828125,44.96685791015625,61
2045,norallm/normistral-7b-warm,Kim,startet,statue,construction/housing,"['Kim startet på statueen.', 'Kim startet med statueen.', 'Kim startet statueen.']",48.54588317871094,45.759986877441406,43.70494079589844,61
2046,norallm/normistral-7b-warm,Kim,fortsatte,statue,construction/housing,"['Kim fortsatte på statueen.', 'Kim fortsatte med statueen.', 'Kim fortsatte statueen.']",48.760475158691406,45.102806091308594,45.616493225097656,61
2047,norallm/normistral-7b-warm,Kim,avsluttet,statue,construction/housing,"['Kim avsluttet på statueen.', 'Kim avsluttet med statueen.', 'Kim avsluttet statueen.']",48.19718933105469,43.47932434082031,47.9361572265625,61
2048,norallm/normistral-7b-warm,Kim,begynte,grøft,construction/housing,"['Kim begynte på grøften.', 'Kim begynte med grøften.', 'Kim begynte grøften.']",37.49072265625,34.83686828613281,36.376800537109375,62
2049,norallm/normistral-7b-warm,Kim,startet,grøft,construction/housing,"['Kim startet på grøften.', 'Kim startet med grøften.', 'Kim startet grøften.']",37.12437438964844,35.686431884765625,38.132408142089844,62
2050,norallm/normistral-7b-warm,Kim,fortsatte,grøft,construction/housing,"['Kim fortsatte på grøften.', 'Kim fortsatte med grøften.', 'Kim fortsatte grøften.']",38.417335510253906,36.22663879394531,36.72843933105469,62
2051,norallm/normistral-7b-warm,Kim,avsluttet,grøft,construction/housing,"['Kim avsluttet på grøften.', 'Kim avsluttet med grøften.', 'Kim avsluttet grøften.']",39.667518615722656,37.461753845214844,36.908424377441406,62
2052,norallm/normistral-7b-warm,Kim,begynte,tunnel,construction/housing,"['Kim begynte på tunnelen.', 'Kim begynte med tunnelen.', 'Kim begynte tunnelen.']",33.667205810546875,31.80011749267578,33.03075408935547,63
